Plot Title: LSLE,,,,,,,,,,,,
#,"Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)","High Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)","Temp, °C (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)",Coupler Detached (LGR S/N: 20370964),Coupler Attached (LGR S/N: 20370964),Stopped (LGR S/N: 20370964),End Of File (LGR S/N: 20370964),Coupler Detached (LGR S/N: 20370964),Coupler Attached (LGR S/N: 20370964),Stopped (LGR S/N: 20370964),End Of File (LGR S/N: 20370964)
3088,9/11/18 17:25,3162.4,3227.7,21.35,,,,,,,,
3089,9/11/18 17:55,3164.8,3230.7,21.35,,,,,,,,
3090,9/11/18 18:25,3166.5,3233.1,21.34,,,,,,,,
3091,9/11/18 18:55,3169.4,3235.5,21.34,,,,,,,,
3092,9/11/18 19:25,3171.1,3237.9,21.34,,,,,,,,
3093,9/11/18 19:55,3174,3239.8,21.34,,,,,,,,
3094,9/11/18 20:25,3176.3,3242.2,21.34,,,,,,,,
3095,9/11/18 20:55,3178.1,3245.2,21.33,,,,,,,,
3096,9/11/18 21:25,3179.8,3246.4,21.33,,,,,,,,
3097,9/11/18 21:55,3182.7,3248.8,21.34,,,,,,,,
3098,9/11/18 22:25,3185.6,3250.6,21.33,,,,,,,,
3099,9/11/18 22:55,3186.7,3253,21.33,,,,,,,,
3100,9/11/18 23:25,3187.9,3254.8,21.33,,,,,,,,
3101,9/11/18 23:55,3190.8,3257.8,21.33,,,,,,,,
3102,9/12/18 0:25,3193.7,3260.3,21.33,,,,,,,,
3103,9/12/18 0:55,3197.2,3264.5,21.31,,,,,,,,
3104,9/12/18 1:25,3203,3269.9,21.33,,,,,,,,
3105,9/12/18 1:55,3205.9,3272.9,21.33,,,,,,,,
3106,9/12/18 2:25,3208.8,3276.5,21.33,,,,,,,,
3107,9/12/18 2:55,3211.7,3279,21.31,,,,,,,,
3108,9/12/18 3:25,3214.6,3280.8,21.33,,,,,,,,
3109,9/12/18 3:55,3219.2,3286.2,21.33,,,,,,,,
3110,9/12/18 4:25,3221.5,3289.2,21.33,,,,,,,,
3111,9/12/18 4:55,3224.4,3292.2,21.33,,,,,,,,
3112,9/12/18 5:25,3227.9,3294.6,21.33,,,,,,,,
3113,9/12/18 5:55,3230.2,3297.7,21.33,,,,,,,,
3114,9/12/18 6:25,3232.6,3300.1,21.33,,,,,,,,
3115,9/12/18 6:55,3232,3300.7,21.33,,,,,,,,
3116,9/12/18 7:25,3234.9,3302.5,21.33,,,,,,,,
3117,9/12/18 7:55,3236.6,3304.3,21.33,,,,,,,,
3118,9/12/18 8:25,3238.4,3307.3,21.33,,,,,,,,
3119,9/12/18 8:55,3242.4,3310.3,21.33,,,,,,,,
3120,9/12/18 9:25,3243.6,3312.8,21.34,,,,,,,,
3121,9/12/18 9:55,3245.3,3314.6,21.33,,,,,,,,
3122,9/12/18 10:25,3247.1,3315.2,21.34,,,,,,,,
3123,9/12/18 10:55,3248.3,3316.4,21.33,,,,,,,,
3124,9/12/18 11:25,3251.2,3319.4,21.34,,,,,,,,
3125,9/12/18 11:55,3254.6,3322.4,21.34,,,,,,,,
3126,9/12/18 12:25,3255.8,3324.8,21.34,,,,,,,,
3127,9/12/18 12:55,3257.6,3325.4,21.33,,,,,,,,
3128,9/12/18 13:25,3258.7,3328.5,21.33,,,,,,,,
3129,9/12/18 13:55,3259.9,3330.3,21.34,,,,,,,,
3130,9/12/18 14:25,3264.5,3333.9,21.34,,,,,,,,
3131,9/12/18 14:55,3269.2,3338.7,21.34,,,,,,,,
3132,9/12/18 15:25,3272.1,3341.1,21.34,,,,,,,,
3133,9/12/18 15:55,3273.9,3345.4,21.33,,,,,,,,
3134,9/12/18 16:25,3277.9,3347.8,21.33,,,,,,,,
3135,9/12/18 16:55,3282.6,3353.2,21.33,,,,,,,,
3136,9/12/18 17:25,3289,3358.1,21.34,,,,,,,,
3137,9/12/18 17:55,3290.2,3359.9,21.33,,,,,,,,
3138,9/12/18 18:25,3291.9,3359.9,21.34,,,,,,,,
3139,9/12/18 18:55,3290.2,3360.5,21.34,,,,,,,,
3140,9/12/18 19:25,3291.9,3362.3,21.34,,,,,,,,
3141,9/12/18 19:55,3291.9,3362.9,21.34,,,,,,,,
3142,9/12/18 20:25,3293.1,3364.1,21.34,,,,,,,,
3143,9/12/18 20:55,3293.1,3365.3,21.34,,,,,,,,
3144,9/12/18 21:25,3294.8,3366.5,21.34,,,,,,,,
3145,9/12/18 21:55,3294.8,3367.7,21.35,,,,,,,,
3146,9/12/18 22:25,3296,3367.1,21.35,,,,,,,,
3147,9/12/18 22:55,3296,3368.9,21.35,,,,,,,,
3148,9/12/18 23:25,3297.8,3370.1,21.36,,,,,,,,
3149,9/12/18 23:55,3297.8,3370.7,21.36,,,,,,,,
3150,9/13/18 0:25,3300.7,3372.6,21.37,,,,,,,,
3151,9/13/18 0:55,3302.4,3373.2,21.38,,,,,,,,
3152,9/13/18 1:25,3303.6,3375.6,21.38,,,,,,,,
3153,9/13/18 1:55,3305.3,3377.4,21.4,,,,,,,,
3154,9/13/18 2:25,3305.3,3378,21.4,,,,,,,,
3155,9/13/18 2:55,3306.5,3380.4,21.41,,,,,,,,
3156,9/13/18 3:25,3309.4,3380.4,21.42,,,,,,,,
3157,9/13/18 3:55,3309.4,3382.8,21.42,,,,,,,,
3158,9/13/18 4:25,3312.4,3385.3,21.43,,,,,,,,
3159,9/13/18 4:55,3315.9,3388.3,21.44,,,,,,,,
3160,9/13/18 5:25,3318.8,3390.7,21.44,,,,,,,,
3161,9/13/18 5:55,3320.5,3393.7,21.44,,,,,,,,
3162,9/13/18 6:25,3323.5,3395.5,21.45,,,,,,,,
3163,9/13/18 6:55,3326.4,3399.8,21.47,,,,,,,,
3164,9/13/18 7:25,3329.3,3402.8,21.47,,,,,,,,
3165,9/13/18 7:55,3330.5,3405.2,21.48,,,,,,,,
3166,9/13/18 8:25,3334,3407.6,21.48,,,,,,,,
3167,9/13/18 8:55,3336.9,3409.4,21.49,,,,,,,,
3168,9/13/18 9:25,3336.9,3410.6,21.49,,,,,,,,
3169,9/13/18 9:55,3338.7,3411.3,21.5,,,,,,,,
3170,9/13/18 10:25,3340.4,3412.5,21.51,,,,,,,,
3171,9/13/18 10:55,3340.4,3413.7,21.51,,,,,,,,
3172,9/13/18 11:25,3340.4,3414.3,21.51,,,,,,,,
3173,9/13/18 11:55,3343.3,3416.7,21.52,,,,,,,,
3174,9/13/18 12:25,3343.3,3417.9,21.52,,,,,,,,
3175,9/13/18 12:55,3345.1,3419.1,21.52,,,,,,,,
3176,9/13/18 13:25,3344.5,3420.9,21.53,,,,,,,,
3177,9/13/18 13:55,3348,3422.7,21.53,,,,,,,,
3178,9/13/18 14:25,2197.2,2206.7,22.08,,,,,,,,
3179,9/13/18 14:55,2306.1,2318.7,21.79,,,,,,,,
3180,9/13/18 15:25,2282.1,2292.9,21.66,,,,,,,,
3181,9/13/18 15:55,2272.3,2284.7,21.62,,,,,,,,
3182,9/13/18 16:25,2270.6,2282.3,21.59,,,,,,,,
3183,9/13/18 16:55,2270.1,2281.7,21.58,,,,,,,,
3184,9/13/18 17:25,2270.6,2282.9,21.57,,,,,,,,
3185,9/13/18 17:55,2271.7,2284.1,21.57,,,,,,,,
3186,9/13/18 18:25,2275,2287.6,21.57,,,,,,,,
3187,9/13/18 18:55,2278.8,2290.5,21.57,,,,,,,,
3188,9/13/18 19:25,2282.1,2295.2,21.57,,,,,,,,
3189,9/13/18 19:55,2287,2300.5,21.57,,,,,,,,
3190,9/13/18 20:25,2290.8,2304.6,21.57,,,,,,,,
3191,9/13/18 20:55,2294.1,2308.2,21.57,,,,,,,,
3192,9/13/18 21:25,2299,2313.4,21.57,,,,,,,,
3193,9/13/18 21:55,2302.3,2317.6,21.57,,,,,,,,
3194,9/13/18 22:25,2304.5,2321.1,21.58,,,,,,,,
3195,9/13/18 22:55,2306.7,2324,21.58,,,,,,,,
3196,9/13/18 23:25,2309.4,2325.8,21.58,,,,,,,,
3197,9/13/18 23:55,2311,2328.1,21.59,,,,,,,,
3198,9/14/18 0:25,2312.1,2329.3,21.59,,,,,,,,
3199,9/14/18 0:55,2313.2,2331.1,21.59,,,,,,,,
3200,9/14/18 1:25,2315.4,2331.7,21.6,,,,,,,,
3201,9/14/18 1:55,2316.5,2334,21.6,,,,,,,,
3202,9/14/18 2:25,2318.7,2335.8,21.6,,,,,,,,
3203,9/14/18 2:55,2320.3,2338.1,21.62,,,,,,,,
3204,9/14/18 3:25,2322.5,2339.3,21.62,,,,,,,,
3205,9/14/18 3:55,2323.1,2342.2,21.62,,,,,,,,
3206,9/14/18 4:25,2325.3,2344,21.62,,,,,,,,
3207,9/14/18 4:55,2327.4,2346.4,21.63,,,,,,,,
3208,9/14/18 5:25,2329.6,2348.7,21.63,,,,,,,,
3209,9/14/18 5:55,2333.5,2351.1,21.64,,,,,,,,
3210,9/14/18 6:25,2336.2,2355.2,21.64,,,,,,,,
3211,9/14/18 6:55,2339.5,2359.9,21.64,,,,,,,,
3212,9/14/18 7:25,2345,2364.6,21.65,,,,,,,,
3213,9/14/18 7:55,2349.9,2368.7,21.65,,,,,,,,
3214,9/14/18 8:25,2354.3,2374,21.65,,,,,,,,
3215,9/14/18 8:55,2359.2,2379.9,21.66,,,,,,,,
3216,9/14/18 9:25,2364.7,2385.8,21.66,,,,,,,,
3217,9/14/18 9:55,2368.5,2389.4,21.66,,,,,,,,
3218,9/14/18 10:25,2373.5,2393.5,21.67,,,,,,,,
3219,9/14/18 10:55,2376.8,2397.6,21.67,,,,,,,,
3220,9/14/18 11:25,2379.5,2400.6,21.67,,,,,,,,
3221,9/14/18 11:55,2382.3,2403.5,21.67,,,,,,,,
3222,9/14/18 12:25,2382.8,2404.1,21.67,,,,,,,,
3223,9/14/18 12:55,2384.5,2406.4,21.69,,,,,,,,
3224,9/14/18 13:25,2386.1,2407.6,21.69,,,,,,,,
3225,9/14/18 13:55,2387.2,2408.8,21.69,,,,,,,,
3226,9/14/18 14:25,2388.3,2410.6,21.69,,,,,,,,
3227,9/14/18 14:55,2389.9,2411.8,21.69,,,,,,,,
3228,9/14/18 15:25,2391.6,2414.1,21.69,,,,,,,,
3229,9/14/18 15:55,2393.2,2415.9,21.69,,,,,,,,
3230,9/14/18 16:25,2396,2418.2,21.69,,,,,,,,
3231,9/14/18 16:55,2397.6,2421.2,21.69,,,,,,,,
3232,9/14/18 17:25,2400.9,2424.7,21.7,,,,,,,,
3233,9/14/18 17:55,2408.1,2431.8,21.7,,,,,,,,
3234,9/14/18 18:25,2415.2,2438.9,21.7,,,,,,,,
3235,9/14/18 18:55,2421.3,2444.8,21.7,,,,,,,,
3236,9/14/18 19:25,2429,2453.7,21.7,,,,,,,,
3237,9/14/18 19:55,2440,2464.9,21.7,,,,,,,,
3238,9/14/18 20:25,2449.4,2475.5,21.7,,,,,,,,
3239,9/14/18 20:55,2456.6,2482.6,21.7,,,,,,,,
3240,9/14/18 21:25,2466.5,2492.1,21.7,,,,,,,,
3241,9/14/18 21:55,2477,2503.9,21.7,,,,,,,,
3242,9/14/18 22:25,2486.4,2513.4,21.7,,,,,,,,
3243,9/14/18 22:55,2492.5,2520.5,21.71,,,,,,,,
3244,9/14/18 23:25,2499.7,2527.6,21.71,,,,,,,,
3245,9/14/18 23:55,2508.5,2536.5,21.7,,,,,,,,
3246,9/15/18 0:25,2511.8,2541.2,21.71,,,,,,,,
3247,9/15/18 0:55,2515.2,2544.2,21.71,,,,,,,,
3248,9/15/18 1:25,2519,2547.1,21.72,,,,,,,,
3249,9/15/18 1:55,2521.3,2549.5,21.71,,,,,,,,
3250,9/15/18 2:25,2520.7,2550.1,21.72,,,,,,,,
3251,9/15/18 2:55,2522.4,2550.7,21.72,,,,,,,,
3252,9/15/18 3:25,2522.4,2551.3,21.72,,,,,,,,
3253,9/15/18 3:55,2524.6,2553.7,21.72,,,,,,,,
3254,9/15/18 4:25,2526.3,2554.3,21.72,,,,,,,,
3255,9/15/18 4:55,2527.4,2556.6,21.73,,,,,,,,
3256,9/15/18 5:25,2530.7,2559.6,21.73,,,,,,,,
3257,9/15/18 5:55,2532.4,2562,21.73,,,,,,,,
3258,9/15/18 6:25,2535.7,2564.3,21.73,,,,,,,,
3259,9/15/18 6:55,2539,2568.5,21.73,,,,,,,,
3260,9/15/18 7:25,2543.4,2573.2,21.73,,,,,,,,
3261,9/15/18 7:55,2547.9,2577.4,21.73,,,,,,,,
3262,9/15/18 8:25,2551.8,2580.3,21.73,,,,,,,,
3263,9/15/18 8:55,2556.2,2585.7,21.73,,,,,,,,
3264,9/15/18 9:25,2559.5,2590.4,21.73,,,,,,,,
3265,9/15/18 9:55,2563.4,2594,21.73,,,,,,,,
3266,9/15/18 10:25,2565.7,2596.4,21.73,,,,,,,,
3267,9/15/18 10:55,2567.3,2597.6,21.74,,,,,,,,
3268,9/15/18 11:25,2569.6,2601.1,21.74,,,,,,,,
3269,9/15/18 11:55,2570.7,2601.7,21.74,,,,,,,,
3270,9/15/18 12:25,2570.7,2601.1,21.74,,,,,,,,
3271,9/15/18 12:55,2567.3,2597.6,21.74,,,,,,,,
3272,9/15/18 13:25,2566.8,2598.1,21.73,,,,,,,,
3273,9/15/18 13:55,2567.9,2599.3,21.74,,,,,,,,
3274,9/15/18 14:25,2568.4,2600.5,21.74,,,,,,,,
3275,9/15/18 14:55,2569,2600.5,21.73,,,,,,,,
3276,9/15/18 15:25,2570.7,2601.7,21.74,,,,,,,,
3277,9/15/18 15:55,2571.8,2602.9,21.74,,,,,,,,
3278,9/15/18 16:25,2572.9,2604.1,21.73,,,,,,,,
3279,9/15/18 16:55,2574.6,2604.7,21.74,,,,,,,,
3280,9/15/18 17:25,2574.6,2606.5,21.73,,,,,,,,
3281,9/15/18 17:55,2576.8,2608.8,21.73,,,,,,,,
3282,9/15/18 18:25,2579.6,2611.2,21.74,,,,,,,,
3283,9/15/18 18:55,2582.3,2615.4,21.74,,,,,,,,
3284,9/15/18 19:25,2585.1,2618.9,21.74,,,,,,,,
3285,9/15/18 19:55,2591.2,2624.3,21.74,,,,,,,,
3286,9/15/18 20:25,2597.9,2631.4,21.73,,,,,,,,
3287,9/15/18 20:55,2605.2,2639.7,21.74,,,,,,,,
3288,9/15/18 21:25,2613.5,2647.4,21.74,,,,,,,,
3289,9/15/18 21:55,2620.2,2656.4,21.74,,,,,,,,
3290,9/15/18 22:25,2628,2664.1,21.74,,,,,,,,
3291,9/15/18 22:55,2636.4,2671.8,21.74,,,,,,,,
3292,9/15/18 23:25,2642,2677.8,21.74,,,,,,,,
3293,9/15/18 23:55,2647,2683.7,21.74,,,,,,,,
3294,9/16/18 0:25,2653.2,2688.5,21.74,,,,,,,,
3295,9/16/18 0:55,2656,2693.2,21.75,,,,,,,,
3296,9/16/18 1:25,2659.3,2695.6,21.74,,,,,,,,
3297,9/16/18 1:55,2660.4,2697.4,21.75,,,,,,,,
3298,9/16/18 2:25,2660.4,2697.4,21.75,,,,,,,,
3299,9/16/18 2:55,2661,2697.4,21.75,,,,,,,,
3300,9/16/18 3:25,2661,2698,21.77,,,,,,,,
3301,9/16/18 3:55,2660.4,2697.4,21.77,,,,,,,,
3302,9/16/18 4:25,2661,2698,21.77,,,,,,,,
3303,9/16/18 4:55,2662.1,2699.2,21.77,,,,,,,,
3304,9/16/18 5:25,2663.2,2701,21.77,,,,,,,,
3305,9/16/18 5:55,2664.3,2702.2,21.77,,,,,,,,
3306,9/16/18 6:25,2667.1,2705.7,21.78,,,,,,,,
3307,9/16/18 6:55,2669.4,2706.9,21.78,,,,,,,,
3308,9/16/18 7:25,2672.2,2709.9,21.78,,,,,,,,
3309,9/16/18 7:55,2676.1,2714.1,21.78,,,,,,,,
3310,9/16/18 8:25,2680.6,2720,21.79,,,,,,,,
3311,9/16/18 8:55,2684.5,2723.6,21.78,,,,,,,,
3312,9/16/18 9:25,2689.5,2729,21.78,,,,,,,,
3313,9/16/18 9:55,2695.1,2734.9,21.78,,,,,,,,
3314,9/16/18 10:25,2700.7,2740.3,21.78,,,,,,,,
3315,9/16/18 10:55,2705.2,2744.5,21.79,,,,,,,,
3316,9/16/18 11:25,2708.6,2748.6,21.79,,,,,,,,
3317,9/16/18 11:55,2709.7,2750.4,21.79,,,,,,,,
3318,9/16/18 12:25,2712.5,2751.6,21.79,,,,,,,,
3319,9/16/18 12:55,2712.5,2751.6,21.79,,,,,,,,
3320,9/16/18 13:25,2710.8,2751,21.79,,,,,,,,
3321,9/16/18 13:55,2709.7,2749.8,21.79,,,,,,,,
3322,9/16/18 14:25,2708.6,2749.8,21.79,,,,,,,,
3323,9/16/18 14:55,2708.6,2749.2,21.78,,,,,,,,
3324,9/16/18 15:25,2708.6,2749.2,21.78,,,,,,,,
3325,9/16/18 15:55,2708.6,2749.2,21.78,,,,,,,,
3326,9/16/18 16:25,2706.9,2748.6,21.78,,,,,,,,
3327,9/16/18 16:55,2707.5,2748.6,21.78,,,,,,,,
3328,9/16/18 17:25,2706.9,2748.6,21.78,,,,,,,,
3329,9/16/18 17:55,2707.5,2748.6,21.78,,,,,,,,
3330,9/16/18 18:25,2705.8,2748.6,21.78,,,,,,,,
3331,9/16/18 18:55,2706.9,2749.2,21.77,,,,,,,,
3332,9/16/18 19:25,2708.6,2749.8,21.77,,,,,,,,
3333,9/16/18 19:55,2710.3,2752.2,21.77,,,,,,,,
3334,9/16/18 20:25,2713.1,2754.6,21.77,,,,,,,,
3335,9/16/18 20:55,2717,2759.4,21.75,,,,,,,,
3336,9/16/18 21:25,2721.5,2764.7,21.77,,,,,,,,
3337,9/16/18 21:55,2727.1,2770.1,21.75,,,,,,,,
3338,9/16/18 22:25,2733.3,2776.7,21.75,,,,,,,,
3339,9/16/18 22:55,2739.5,2784.4,21.75,,,,,,,,
3340,9/16/18 23:25,2747.4,2792.8,21.77,,,,,,,,
3341,9/16/18 23:55,2754.1,2798.1,21.75,,,,,,,,
3342,9/17/18 0:25,2758.6,2804.1,21.75,,,,,,,,
3343,9/17/18 0:55,2762.5,2808.9,21.75,,,,,,,,
3344,9/17/18 1:25,2767.6,2813.7,21.75,,,,,,,,
3345,9/17/18 1:55,2772.1,2817.9,21.77,,,,,,,,
3346,9/17/18 2:25,2774.4,2820.8,21.75,,,,,,,,
3347,9/17/18 2:55,2776.6,2823.2,21.77,,,,,,,,
3348,9/17/18 3:25,2777.8,2824.4,21.77,,,,,,,,
3349,9/17/18 3:55,2779.4,2824.4,21.77,,,,,,,,
3350,9/17/18 4:25,2779.4,2825,21.77,,,,,,,,
3351,9/17/18 4:55,2777.8,2825,21.77,,,,,,,,
3352,9/17/18 5:25,2776.6,2825,21.77,,,,,,,,
3353,9/17/18 5:55,2777.8,2825,21.77,,,,,,,,
3354,9/17/18 6:25,2779.4,2825.6,21.77,,,,,,,,
3355,9/17/18 6:55,2779.4,2826.8,21.78,,,,,,,,
3356,9/17/18 7:25,2781.7,2828,21.78,,,,,,,,
3357,9/17/18 7:55,2781.7,2829.8,21.77,,,,,,,,
3358,9/17/18 8:25,2785.6,2831.6,21.78,,,,,,,,
3359,9/17/18 8:55,2786.8,2835.2,21.78,,,,,,,,
3360,9/17/18 9:25,2790.7,2838.2,21.78,,,,,,,,
3361,9/17/18 9:55,2793.5,2841.7,21.78,,,,,,,,
3362,9/17/18 10:25,2795.8,2845.9,21.78,,,,,,,,
3363,9/17/18 10:55,2799.8,2848.3,21.78,,,,,,,,
3364,9/17/18 11:25,2802.6,2851.3,21.78,,,,,,,,
3365,9/17/18 11:55,2806.5,2855.5,21.78,,,,,,,,
3366,9/17/18 12:25,2808.8,2858.5,21.78,,,,,,,,
3367,9/17/18 12:55,2810.5,2860.3,21.78,,,,,,,,
3368,9/17/18 13:25,2811.6,2861.5,21.79,,,,,,,,
3369,9/17/18 13:55,2813.9,2863.3,21.79,,,,,,,,
3370,9/17/18 14:25,2812.7,2861.5,21.79,,,,,,,,
3371,9/17/18 14:55,2811.6,2860.9,21.79,,,,,,,,
3372,9/17/18 15:25,2809.9,2859.1,21.79,,,,,,,,
3373,9/17/18 15:55,2808.8,2858.5,21.79,,,,,,,,
3374,9/17/18 16:25,2807.1,2856.7,21.79,,,,,,,,
3375,9/17/18 16:55,2807.1,2856.7,21.79,,,,,,,,
3376,9/17/18 17:25,2807.1,2856.7,21.8,,,,,,,,
3377,9/17/18 17:55,2806,2857.3,21.79,,,,,,,,
3378,9/17/18 18:25,2807.1,2857.3,21.79,,,,,,,,
3379,9/17/18 18:55,2808.2,2858.5,21.79,,,,,,,,
3380,9/17/18 19:25,2811,2861.5,21.79,,,,,,,,
3381,9/17/18 19:55,2815,2865.7,21.79,,,,,,,,
3382,9/17/18 20:25,2819,2871,21.8,,,,,,,,
3383,9/17/18 20:55,2826.9,2878.2,21.79,,,,,,,,
3384,9/17/18 21:25,2834.8,2886.6,21.79,,,,,,,,
3385,9/17/18 21:55,2843.8,2896.8,21.79,,,,,,,,
3386,9/17/18 22:25,2854.6,2907.5,21.8,,,,,,,,
3387,9/17/18 22:55,2864.8,2919.5,21.79,,,,,,,,
3388,9/17/18 23:25,2875.6,2930.3,21.79,,,,,,,,
3389,9/17/18 23:55,2886.9,2940.5,21.8,,,,,,,,
3390,9/18/18 0:25,2896.6,2950.6,21.79,,,,,,,,
3391,9/18/18 0:55,2904.5,2959.6,21.8,,,,,,,,
3392,9/18/18 1:25,2913.6,2968,21.8,,,,,,,,
3393,9/18/18 1:55,2919.3,2975.2,21.8,,,,,,,,
3394,9/18/18 2:25,2925.6,2980.6,21.8,,,,,,,,
3395,9/18/18 2:55,2930.1,2985.4,21.79,,,,,,,,
3396,9/18/18 3:25,2933.5,2990.8,21.8,,,,,,,,
3397,9/18/18 3:55,2942.1,2999.2,21.8,,,,,,,,
3398,9/18/18 4:25,2950,3007,21.8,,,,,,,,
3399,9/18/18 4:55,2952.9,3011.2,21.8,,,,,,,,
3400,9/18/18 5:25,2955.2,3013.6,21.8,,,,,,,,
3401,9/18/18 5:55,2958,3016,21.81,,,,,,,,
3402,9/18/18 6:25,2955.2,3013,21.81,,,,,,,,
3403,9/18/18 6:55,2949.5,3007,21.81,,,,,,,,
3404,9/18/18 7:25,2944.4,3002.2,21.81,,,,,,,,
3405,9/18/18 7:55,2941.5,2998.6,21.82,,,,,,,,
3406,9/18/18 8:25,2941.5,2998.6,21.82,,,,,,,,
3407,9/18/18 8:55,2940.4,2998.6,21.82,,,,,,,,
3408,9/18/18 9:25,2938.7,2995.6,21.82,,,,,,,,
3409,9/18/18 9:55,2940.4,2996.8,21.82,,,,,,,,
3410,9/18/18 10:25,2944.4,3001.6,21.82,,,,,,,,
3411,9/18/18 10:55,2946.6,3004,21.82,,,,,,,,
3412,9/18/18 11:25,2946.6,3005.8,21.84,,,,,,,,
3413,9/18/18 11:55,2945.5,3004,21.84,,,,,,,,
3414,9/18/18 12:25,2943.8,3001.6,21.84,,,,,,,,
3415,9/18/18 12:55,2941.5,2998.6,21.84,,,,,,,,
3416,9/18/18 13:25,2939.8,2998,21.84,,,,,,,,
3417,9/18/18 13:55,2936.9,2995,21.85,,,,,,,,
3418,9/18/18 14:25,2933,2992,21.85,,,,,,,,
3419,9/18/18 14:55,2933,2992,21.85,,,,,,,,
3420,9/18/18 15:25,2934.7,2993.2,21.85,,,,,,,,
3421,9/18/18 15:55,2936.9,2996.8,21.86,,,,,,,,
3422,9/18/18 16:25,2942.6,3000.4,21.86,,,,,,,,
3423,9/18/18 16:55,2943.8,3003.4,21.86,,,,,,,,
3424,9/18/18 17:25,2943.8,3002.8,21.86,,,,,,,,
3425,9/18/18 17:55,2945.5,3004,21.87,,,,,,,,
3426,9/18/18 18:25,2946.6,3005.8,21.88,,,,,,,,
3427,9/18/18 18:55,2947.8,3007,21.88,,,,,,,,
3428,9/18/18 19:25,2947.8,3008.2,21.88,,,,,,,,
3429,9/18/18 19:55,2949.5,3008.8,21.89,,,,,,,,
3430,9/18/18 20:25,2948.9,3010,21.89,,,,,,,,
3431,9/18/18 20:55,2952.9,3013,21.89,,,,,,,,
3432,9/18/18 21:25,2957.5,3017.2,21.91,,,,,,,,
3433,9/18/18 21:55,2958.6,3019,21.91,,,,,,,,
3434,9/18/18 22:25,2959.7,3020.2,21.91,,,,,,,,
3435,9/18/18 22:55,2961.5,3021.4,21.92,,,,,,,,
3436,9/18/18 23:25,2958.6,3019.6,21.92,,,,,,,,
3437,9/18/18 23:55,2955.8,3017.2,21.92,,,,,,,,
3438,9/19/18 0:25,2957.5,3017.8,21.93,,,,,,,,
3439,9/19/18 0:55,2958.6,3019.6,21.93,,,,,,,,
3440,9/19/18 1:25,2962.6,3023.2,21.93,,,,,,,,
3441,9/19/18 1:55,2966.6,3027.4,21.94,,,,,,,,
3442,9/19/18 2:25,2968.9,3031.6,21.94,,,,,,,,
3443,9/19/18 2:55,2971.7,3035.2,21.94,,,,,,,,
3444,9/19/18 3:25,2975.2,3037.6,21.94,,,,,,,,
3445,9/19/18 3:55,2977.4,3040.6,21.95,,,,,,,,
3446,9/19/18 4:25,2981.4,3043.6,21.95,,,,,,,,
3447,9/19/18 4:55,2982.6,3047.2,21.95,,,,,,,,
3448,9/19/18 5:25,2986.6,3050.2,21.95,,,,,,,,
3449,9/19/18 5:55,2987.1,3050.8,21.95,,,,,,,,
3450,9/19/18 6:25,2982.6,3046.6,21.95,,,,,,,,
3451,9/19/18 6:55,2983.7,3046.6,21.95,,,,,,,,
3452,9/19/18 7:25,2984.9,3049.6,21.95,,,,,,,,
3453,9/19/18 7:55,2987.7,3052,21.95,,,,,,,,
3454,9/19/18 8:25,2991.1,3054.4,21.95,,,,,,,,
3455,9/19/18 8:55,2990.6,3056.2,21.95,,,,,,,,
3456,9/19/18 9:25,2990.6,3055,21.95,,,,,,,,
3457,9/19/18 9:55,2991.7,3057.4,21.94,,,,,,,,
3458,9/19/18 10:25,2993.4,3058,21.94,,,,,,,,
3459,9/19/18 10:55,2994.6,3061.6,21.94,,,,,,,,
3460,9/19/18 11:25,2997.4,3062.8,21.94,,,,,,,,
3461,9/19/18 11:55,2996.3,3063.4,21.94,,,,,,,,
3462,9/19/18 12:25,2999.1,3065.2,21.94,,,,,,,,
3463,9/19/18 12:55,2999.1,3065.8,21.93,,,,,,,,
3464,9/19/18 13:25,3000.3,3066.4,21.93,,,,,,,,
3465,9/19/18 13:55,3002,3068.8,21.92,,,,,,,,
3466,9/19/18 14:25,3003.2,3069.4,21.92,,,,,,,,
3467,9/19/18 14:55,3003.2,3070.6,21.92,,,,,,,,
3468,9/19/18 15:25,3006,3072.4,21.92,,,,,,,,
3469,9/19/18 15:55,3008.3,3076,21.92,,,,,,,,
3470,9/19/18 16:25,3010,3077.3,21.91,,,,,,,,
3471,9/19/18 16:55,3014,3081.5,21.91,,,,,,,,
3472,9/19/18 17:25,3014,3082.1,21.91,,,,,,,,
3473,9/19/18 17:55,3018,3086.3,21.89,,,,,,,,
3474,9/19/18 18:25,3018,3085.7,21.89,,,,,,,,
3475,9/19/18 18:55,3018,3085.7,21.89,,,,,,,,
3476,9/19/18 19:25,3016.9,3085.1,21.89,,,,,,,,
3477,9/19/18 19:55,3015.2,3083.3,21.89,,,,,,,,
3478,9/19/18 20:25,3014,3082.7,21.89,,,,,,,,
3479,9/19/18 20:55,3015.2,3084.5,21.89,,,,,,,,
3480,9/19/18 21:25,3016.9,3086.3,21.88,,,,,,,,
3481,9/19/18 21:55,3018,3086.9,21.89,,,,,,,,
