"","Sampling_Event","Time","Collar","Salinity_Transect","Elevation_Transect","Treatment","Home_Salinity","Home_Elevation","Local_Salinity","Local_Elevation","Origin_Plot","Destination_Plot","meanFlux","sdFlux","meanSM","meanT5","meanT20","Season","PeakAct","Year"
"1218",2018-08-06,"15:55:42",92,"Y","Y","Control","High","Low","High","Low","HSLE","HSLE",5.765,0.134350288,0.493514509,24.68227963,22.3,"Summer","Summer","2018"
"1219",2018-10-05,"19:12:56",92,"Y","Y","Control","High","Low","High","Low","HSLE","HSLE",4.66,0.777817459,1.691199777,19.49856362,20.3,"Fall","Other","2018"
"1220",2018-12-07,"20:40:43",92,"Y","Y","Control","High","Low","High","Low","HSLE","HSLE",2.025,1.251579003,0.531514509,5.6,7,"Winter","Other","2018"
"1221",2019-03-12,"15:58:25",92,"Y","Y","Control","High","Low","High","Low","HSLE","HSLE",0.895,0.091923882,0.543585938,6.042880682,5.5,"Spring","Other","2019"
"1222",2019-05-21,"15:22:18",92,"Y","Y","Control","High","Low","High","Low","HSLE","HSLE",4.03,1.315218613,0.523,17.62912336,16.4,"Spring","Other","2019"
"1223",2019-06-12,"16:41:11",92,"Y","Y","Control","High","Low","High","Low","HSLE","HSLE",5.71,1.48492424,0.491445313,18.84055921,17.9,"Summer","Summer","2019"
"1224",2019-07-29,"17:11:25",92,"Y","Y","Control","High","Low","High","Low","HSLE","HSLE",14.5300005,2.588011526,0.415658306,24.37318051,22.6,"Summer","Summer","2019"
"1225",2019-08-21,"15:26:23",92,"Y","Y","Control","High","Low","High","Low","HSLE","HSLE",14.255,0.997020561,-0.272183036,24.48501461,23.6,"Summer","Summer","2019"
"1226",2019-10-18,"16:22:56",92,"Y","Y","Control","High","Low","High","Low","HSLE","HSLE",3.34,0.014142136,0.10998972,14.09788281,15.4,"Fall","Other","2019"
"1227",2018-04-18,"18:53:57",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",2.233333333,0.790337481,0.331894345,10.3059904,8.9,"Spring","Other","2018"
"1228",2018-04-26,"13:51:22",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",2.535,0.106066017,0.292928571,11.85579401,11.3,"Spring","Other","2018"
"1229",2018-05-03,"16:34:08",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",4.015,1.378858223,0.235014509,17.79365564,13.5,"Spring","Other","2018"
"1230",2018-05-15,"14:24:27",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.04,1.93747258,0.357441964,18.22021672,15.7,"Spring","Other","2018"
"1231",2018-06-08,"15:46:07",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",6.6,1.880904038,0.317978618,18.27689145,16.7,"Summer","Summer","2018"
"1232",2018-06-21,"14:55:31",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",9.585,2.043538598,0.369684152,21.59900609,19.9,"Summer","Summer","2018"
"1233",2018-07-20,"19:36:07",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.8,1.088944443,0.157914063,21.75270343,20,"Summer","Summer","2018"
"1234",2018-08-09,"19:08:36",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",8.44,1.202081528,-0.553,24.80213525,22.4,"Summer","Summer","2018"
"1235",2018-08-24,"19:41:04",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",6.885,1.209152596,0.333670759,20.94705266,20.3,"Summer","Summer","2018"
"1236",2018-09-10,"19:51:06",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",6.81,1.004091629,0.244300223,20.62473184,20,"Fall","Other","2018"
"1237",2018-11-02,"15:54:38",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",5.13,1.088944443,1.694514509,17.51158117,16.2,"Fall","Other","2018"
"1238",2018-11-21,"16:50:58",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",1.765,0.219203102,-0.082045759,9.693462358,11,"Fall","Other","2018"
"1239",2019-03-16,"18:33:32",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",0.74,0.028284271,0.283756696,10.07389631,9.2,"Spring","Other","2019"
"1240",2019-05-16,"14:27:04",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",5.765,1.619274529,0.352842634,13.25807528,13.1,"Spring","Other","2019"
"1241",2019-06-07,"15:04:34",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",8.13,2.531442277,0.328927632,19.85582401,18,"Summer","Summer","2019"
"1242",2019-08-09,"17:43:31",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.67,1.414213562,1.586393914,23.30739474,NA,"Summer","Summer","2019"
"1243",2019-08-22,"14:41:16",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",6.665,0.530330086,0.196580459,23.3421112,NA,"Summer","Summer","2019"
"1244",2019-10-23,"18:58:50",93,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",2.38,0.325269119,-0.230838405,16.70860938,16,"Fall","Other","2019"
"1245",2018-04-18,"18:59:03",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",3.253333333,0.296872588,0.303113095,13.44917262,9.3,"Spring","Other","2018"
"1246",2018-04-26,"14:03:44",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",2.825,0.304055916,0.327513393,11.81843963,11.5,"Spring","Other","2018"
"1247",2018-05-03,"16:45:28",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",6.23,1.117228714,0.2995,20.66099259,13.8,"Spring","Other","2018"
"1248",2018-05-15,"14:54:09",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.555,1.534421715,0.289914062,18.03732914,15.8,"Spring","Other","2018"
"1249",2018-06-08,"15:54:18",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",6.875,1.732411614,0.376196957,18.10570189,16.6,"Summer","Summer","2018"
"1250",2018-06-21,"15:28:41",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",8.345,0.700035713,0.311985491,21.63918243,19.8,"Summer","Summer","2018"
"1251",2018-07-20,"19:12:58",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",6.85,0.565685425,0.218785714,22.18130733,20.3,"Summer","Summer","2018"
"1252",2018-08-09,"19:32:07",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",9.075,1.562705986,-0.553,24.70311232,22.6,"Summer","Summer","2018"
"1253",2018-08-24,"20:01:32",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",8.115,0.982878426,0.227899554,21.28433766,20.6,"Summer","Summer","2018"
"1254",2018-09-10,"19:29:35",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.75,1.626345597,0.1805,20.63975822,20,"Fall","Other","2018"
"1255",2018-11-02,"16:16:27",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",5.41,1.018233765,1.691142857,17.26067817,16,"Fall","Other","2018"
"1256",2018-11-21,"17:21:20",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",1.17,0.127279221,-0.197038555,10.31880915,10.9,"Fall","Other","2018"
"1257",2019-03-16,"18:13:11",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",1.55,0.791959595,0.342301809,11.44647451,9.5,"Spring","Other","2019"
"1258",2019-05-16,"14:47:34",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.51,2.800142853,0.409414063,13.43433563,13,"Spring","Other","2019"
"1259",2019-06-07,"15:33:40",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",3.335,0.51618795,0.344414062,19.40934456,18,"Summer","Summer","2019"
"1260",2019-08-09,"18:03:58",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",5.39,0.282842712,-0.550072368,23.62816941,NA,"Summer","Summer","2019"
"1261",2019-08-22,"15:07:07",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.55,0.707106781,-0.278084821,23.63301968,NA,"Summer","Summer","2019"
"1262",2019-10-23,"19:26:40",94,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",5.705,0.16263456,-0.215515625,17.34371834,16.2,"Fall","Other","2019"
"1263",2018-04-18,"19:15:55",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",4.616666667,0.187171935,0.3354375,14.7971066,9.7,"Spring","Other","2018"
"1264",2018-04-26,"14:20:52",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",4.65,1.470782105,0.326341518,12.14981341,11.5,"Spring","Other","2018"
"1265",2018-05-03,"17:01:50",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",6.025,0.855599205,0.26609933,18.25842522,14,"Spring","Other","2018"
"1266",2018-05-15,"15:35:11",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",8.455,1.407142495,0.273412007,18.81196217,16,"Spring","Other","2018"
"1267",2018-06-08,"16:44:07",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",9.845,1.336431816,0.188334821,19.15210958,17.3,"Summer","Summer","2018"
"1268",2018-06-21,"16:11:01",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",14.49,0,0.192357143,22.17898914,20.1,"Summer","Summer","2018"
"1269",2018-07-20,"18:28:53",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",10.77,1.71119841,0.048357143,22.54729363,20.7,"Summer","Summer","2018"
"1270",2018-08-09,"20:14:28",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",11.98,0.67882251,-0.553,25.70456412,23.3,"Summer","Summer","2018"
"1271",2018-08-24,"20:40:16",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",10.17,2.319310242,0.164228795,22.98339174,21.4,"Summer","Summer","2018"
"1272",2018-09-10,"19:10:43",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",8.215,1.025304833,0.103027902,21.23783239,20.4,"Fall","Other","2018"
"1273",2018-11-02,"16:58:49",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",5.425,0.855599205,1.693477679,17.66123214,16,"Fall","Other","2018"
"1274",2019-03-16,"17:35:24",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",2.135,0.445477272,0.321492187,10.6530773,9,"Spring","Other","2019"
"1275",2019-05-16,"15:24:06",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",9.54,2.333452378,0.314917512,14.12339671,13.4,"Spring","Other","2019"
"1276",2019-06-07,"16:26:37",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",12.08,3.606244584,0.19,20.14759334,18.4,"Summer","Summer","2019"
"1277",2019-08-22,"15:52:34",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",16.1700005,6.180113975,0.229393973,23.97640087,NA,"Summer","Summer","2019"
"1278",2019-10-23,"20:10:12",95,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",4.565,0.318198052,-0.073869655,17.89099877,16.1,"Fall","Other","2019"
"1279",2018-04-18,"19:04:42",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",4.23,1.105938515,0.21937128,11.81137054,9.5,"Spring","Other","2018"
"1280",2018-04-26,"14:12:43",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",4.11,0.622253967,0.360027902,12.30630022,11.2,"Spring","Other","2018"
"1281",2018-05-03,"16:53:29",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",4.745,0.091923882,0.305271205,19.18513575,12.7,"Spring","Other","2018"
"1282",2018-05-15,"15:20:15",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.405,1.124299782,0.111126116,19.38144623,15.3,"Spring","Other","2018"
"1283",2018-06-08,"16:28:22",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",8.905,0.714177849,0.403714286,18.66172159,16.9,"Summer","Summer","2018"
"1284",2018-06-21,"15:55:11",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",13.265,1.845548699,0.3175,22.46407397,19.7,"Summer","Summer","2018"
"1285",2018-07-20,"18:48:19",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",10.445,0.997020561,0.008872768,22.56922717,20.6,"Summer","Summer","2018"
"1286",2018-08-09,"20:00:29",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",12.01,2.432447327,-0.553,24.79876867,22.5,"Summer","Summer","2018"
"1287",2018-08-24,"20:26:11",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",8.975,1.435426766,0.22844308,22.27950375,21.1,"Summer","Summer","2018"
"1288",2018-09-10,"18:56:26",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.685,1.138441918,0.275128348,20.998014,20.7,"Fall","Other","2018"
"1289",2018-11-02,"16:41:46",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",5.29,0.537401154,1.693928571,17.66039773,16.2,"Fall","Other","2018"
"1290",2019-03-16,"17:49:10",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",2.305,0.106066017,0.384854852,10.69476151,8.6,"Spring","Other","2019"
"1291",2019-05-16,"15:11:01",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.41,1.796051224,0.237271205,14.0376039,13.3,"Spring","Other","2019"
"1292",2019-06-07,"16:07:28",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",7.52,1.301076477,0.304,19.97497534,17.6,"Summer","Summer","2019"
"1293",2019-08-22,"15:36:43",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",11.62,1.329360749,0.033037946,24.05550122,NA,"Summer","Summer","2019"
"1294",2019-10-23,"19:50:37",96,"Y","N","Control","Mid","Low","Mid","Low","MSLE","MSLE",4.09,0.353553391,-0.226805099,18.03105757,16.7,"Fall","Other","2019"
"1295",2018-04-18,"14:53:19",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",1.813333333,0.247049253,0.403333333,9.656953801,8.9,"Spring","Other","2018"
"1296",2018-04-26,"15:25:09",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",3.015,0.275771645,0.364049107,14.16782762,11.2,"Spring","Other","2018"
"1297",2018-05-03,"14:40:15",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",3.6,0.169705627,0.312787642,16.94647078,13.1,"Spring","Other","2018"
"1298",2018-06-21,"19:28:51",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",7.27,0.622253967,0.3755,21.56169318,19.9,"Summer","Summer","2018"
"1299",2018-07-12,"15:37:16",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",6.37,0.919238816,0.105571429,22.38282386,20.3,"Summer","Summer","2018"
"1300",2018-07-20,"17:15:58",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",6.36,0.282842712,0.118714286,22.3309651,20.2,"Summer","Summer","2018"
"1301",2018-08-09,"15:23:53",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",8.785,0.982878426,-0.553,24.0302084,22.4,"Summer","Summer","2018"
"1302",2018-08-24,"21:52:57",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",5.76,0.763675324,0.267600446,21.24821642,20.7,"Summer","Summer","2018"
"1303",2018-09-10,"15:57:48",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",4.085,0.601040764,0.32915625,19.52221875,19.8,"Fall","Other","2018"
"1304",2018-11-02,"18:49:47",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",3.555,0.332340187,1.693071429,16.72275081,15.4,"Fall","Other","2018"
"1305",2019-03-16,"16:10:25",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",1.26,0.45254834,0.381453125,9.493975329,8.3,"Spring","Other","2019"
"1306",2019-05-16,"16:33:22",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",7.48,2.983990617,0.369414063,13.84888322,13.1,"Spring","Other","2019"
"1307",2019-08-22,"19:03:27",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",9.625,3.669884194,-0.325260045,25.13372595,NA,"Summer","Summer","2019"
"1308",2019-10-23,"16:23:35",97,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",4.885,0.784888527,-0.191143914,15.60205181,15.3,"Fall","Other","2019"
"1309",2018-04-18,"15:38:19",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",1.77,0.346987031,0.522924107,10.35363352,9.4,"Spring","Other","2018"
"1310",2018-04-26,"15:52:39",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",2.755,0.657609307,0.50078683,14.54945708,10.8,"Spring","Other","2018"
"1311",2018-05-03,"15:01:13",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",2.385,0.120208153,0.526,17.92007488,13.2,"Spring","Other","2018"
"1312",2018-05-15,"19:36:36",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",4.825,1.6475588,0.491747122,19.65076604,15.6,"Spring","Other","2018"
"1313",2018-06-21,"20:00:59",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",4.135,0.855599205,0.48744308,21.16270911,18.5,"Summer","Summer","2018"
"1314",2018-07-12,"16:55:45",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",6.505,1.732411614,0.47205692,22.02627841,20,"Summer","Summer","2018"
"1315",2018-07-20,"15:17:43",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",5.24,0.67882251,0.45047033,21.01399041,20,"Summer","Summer","2018"
"1316",2018-08-09,"15:00:56",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",5.62,0.876812409,-0.553,23.39204251,21.9,"Summer","Summer","2018"
"1317",2018-08-24,"22:35:20",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",5.105,0.912167748,0.531,21.36360349,20.7,"Summer","Summer","2018"
"1318",2018-09-10,"15:38:42",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",0.93,0.155563492,0.525,19.89718892,20.5,"Fall","Other","2018"
"1319",2019-03-16,"16:38:43",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",1.405,0.671751442,0.507105263,12.07545688,8.7,"Spring","Other","2019"
"1320",2019-05-16,"17:14:46",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",0.98,0.466690476,0.499285714,14.99537175,13.2,"Spring","Other","2019"
"1321",2019-08-22,"19:51:12",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",5.015,0.233345238,0.184969866,25.57713535,NA,"Summer","Summer","2019"
"1322",2019-10-23,"15:34:46",98,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",3.135,0.473761543,-0.167244243,15.59611225,16,"Fall","Other","2019"
"1323",2018-04-18,"15:15:43",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",1.956666667,0.288675135,0.374104911,10.36868973,9.2,"Spring","Other","2018"
"1324",2018-04-26,"15:47:52",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",3.14,0.127279221,0.455485491,13.79881605,11.6,"Spring","Other","2018"
"1325",2018-05-03,"14:47:58",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",3.815,0.261629509,0.420242188,19.28374107,13.7,"Spring","Other","2018"
"1326",2018-05-15,"19:01:23",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",6.785,1.152584053,0.40272574,22.11336637,15.9,"Spring","Other","2018"
"1327",2018-06-21,"19:03:22",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",8.38,0.141421356,0.393285714,22.06961181,19.7,"Summer","Summer","2018"
"1328",2018-07-12,"16:15:20",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",7.66,1.187939392,0.273271205,22.91361181,20.3,"Summer","Summer","2018"
"1329",2018-07-20,"15:47:58",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",8.435,1.689985207,0.264,22.4317781,20.2,"Summer","Summer","2018"
"1330",2018-08-09,"15:54:26",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",10.55,0.438406204,-0.553,24.58310699,22.4,"Summer","Summer","2018"
"1331",2018-08-24,"22:06:53",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",7.965,0.643467171,0.383428571,21.72668435,21,"Summer","Summer","2018"
"1332",2018-09-10,"16:23:16",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",6.06,0.890954544,0.334927455,19.714361,20.1,"Fall","Other","2018"
"1333",2018-11-02,"19:14:56",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",4.435,0.091923882,1.693514509,17.49612297,15.6,"Fall","Other","2018"
"1334",2019-03-16,"15:56:16",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",0.93,0.070710678,0.42792722,9.85314926,8.8,"Spring","Other","2019"
"1335",2019-05-16,"16:45:59",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",4.775,1.393000359,0.426342634,15.07762703,13.3,"Spring","Other","2019"
"1336",2019-08-22,"19:18:53",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",10.605,1.633416665,-0.329416295,26.60388565,NA,"Summer","Summer","2019"
"1337",2019-10-23,"15:54:38",99,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",6.205,1.958685784,-0.176671875,15.51037328,15.8,"Fall","Other","2019"
"1338",2018-04-18,"15:29:51",100,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",4.45,2.575014563,0.465514137,9.901154897,9,"Spring","Other","2018"
"1339",2018-04-26,"15:39:37",100,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",3.045,0.049497475,0.475514509,13.38763535,11.3,"Spring","Other","2018"
"1340",2018-05-03,"14:56:01",100,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",3.345,0.120208153,0.438669643,18.11570028,13.9,"Spring","Other","2018"
"1341",2018-05-15,"19:12:53",100,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",4.875,0.318198052,0.417357143,20.96143476,15.8,"Spring","Other","2018"
"1342",2018-06-21,"19:14:07",100,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",7.325,0.205060967,0.427571429,21.25784619,19.7,"Summer","Summer","2018"
"1343",2018-07-12,"16:28:53",100,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",9.05,2.786000718,0.292027902,22.10182234,20.2,"Summer","Summer","2018"
"1344",2018-07-20,"15:36:45",100,"Y","N","Control","Low","Low","Low","Low","LSLE","LSLE",6.925,1.605132393,0.304873782,21.33352202,20.2,"Summer","Summer","2018"
